 1009 -4.5 0.001
0.01 0.994774 8.68355 8.68355
0.02 0.9896 17.3225 17.3225
0.03 0.984396 25.9155 25.9155
0.05 0.974475 42.9708 42.9708
0.07 0.964945 59.8557 59.8557
0.1 0.950774 84.8747 84.8747
0.2 0.908282 165.768 165.768
0.3 0.872114 243.236 243.236
0.5 0.812141 389.647 389.647
0.7 0.764808 526.812 526.812
1 0.709756 719.07 719.07
2 0.596011 1282.09 1282.09
3 0.531161 1770.26 1770.26
5 0.458793 2625.48 2625.48
7 0.415872 3384.49 3384.49
10 0.377053 4415.39 4415.39
15 0.33548 5958.77 5958.77
20 0.310988 7363.38 7363.38
30 0.281505 9934.87 9934.87
50 0.248939 14529.5 14529.5
70 0.230692 18690.8 18690.8
100 0.212943 24487.8 24487.8
150 0.199084 33399.5 33399.5
200 0.186727 41741 41741
300 0.173571 57384.5 57384.5
500 0.159632 86154.5 86154.5
700 0.148249 112774 112774
1000 0.138729 150211 150211
1500 0.12718 207892 207892
2000 0.121004 262293 262293
3000 0.112497 364159 364159
5000 0.0958083 545418 545418
7000 0.0893681 708911 708911
10000 0.0874308 941705 941705
15000 0.0803445 1.30691e+06 1.30691e+06
20000 0.0807091 1.65936e+06 1.65936e+06
30000 0.077821 2.34671e+06 2.34671e+06
40000 0.0756419 3.02533e+06 3.02533e+06
50000 0.0761152 3.67375e+06 3.67375e+06
60000 0.0719909 4.3087e+06 4.3087e+06
70000 0.0721434 4.93355e+06 4.93355e+06
80000 0.0720279 5.56164e+06 5.56164e+06
90000 0.0722938 6.19614e+06 6.19614e+06
100000 0.0729456 6.82345e+06 6.82345e+06
150000 0.0652164 9.79176e+06 9.79176e+06
200000 0.0665178 1.26252e+07 1.26252e+07
300000 0.0656203 1.82511e+07 1.82511e+07
400000 0.0610531 2.37027e+07 2.37027e+07
500000 0.0594166 2.90052e+07 2.90052e+07
600000 0.0604565 3.42836e+07 3.42836e+07
700000 0.0593612 3.95312e+07 3.95312e+07
800000 0.0612224 4.47458e+07 4.47458e+07
900000 0.0545363 4.9861e+07 4.9861e+07
