 1000 -4.5 0.001
0.01 0.994972 8.72322 8.72322
0.02 0.989828 17.4019 17.4019
0.03 0.984785 26.0354 26.0354
0.05 0.975165 43.1753 43.1753
0.07 0.9657 60.1456 60.1456
0.1 0.952076 85.2984 85.2984
0.2 0.911327 166.73 166.73
0.3 0.875453 244.832 244.832
0.5 0.817691 392.622 392.622
0.7 0.771751 531.499 531.499
1 0.71636 726.413 726.413
2 0.605677 1299.4 1299.4
3 0.542595 1799.85 1799.85
5 0.470943 2679 2679
7 0.425603 3460.85 3460.85
10 0.3878 4524.52 4524.52
15 0.347988 6122.57 6122.57
20 0.322385 7583.81 7583.81
30 0.292039 10260.7 10260.7
50 0.25715 15011.1 15011.1
70 0.234594 19300 19300
100 0.212262 25182.9 25182.9
150 0.194437 34085.8 34085.8
200 0.180369 42241.1 42241.1
300 0.164191 57215.5 57215.5
500 0.144343 84061.5 84061.5
700 0.131977 108280 108280
1000 0.121542 141351 141351
1500 0.111507 191746 191746
2000 0.105886 238607 238607
3000 0.0953424 325692 325692
5000 0.0902383 488584 488584
7000 0.0858104 638819 638819
10000 0.0824824 859830 859830
15000 0.0748441 1.20394e+06 1.20394e+06
20000 0.0709577 1.52394e+06 1.52394e+06
30000 0.0652597 2.09473e+06 2.09473e+06
40000 0.0630013 2.66951e+06 2.66951e+06
50000 0.064224 3.22966e+06 3.22966e+06
60000 0.0629672 3.78707e+06 3.78707e+06
70000 0.061197 4.33092e+06 4.33092e+06
80000 0.0610928 4.87261e+06 4.87261e+06
90000 0.0605734 5.41354e+06 5.41354e+06
100000 0.0631666 5.9551e+06 5.9551e+06
150000 0.0609116 8.68254e+06 8.68254e+06
200000 0.060205 1.13893e+07 1.13893e+07
300000 0.0567593 1.64442e+07 1.64442e+07
400000 0.0501452 2.08981e+07 2.08981e+07
500000 0.0496571 2.52123e+07 2.52123e+07
600000 0.0481516 2.94563e+07 2.94563e+07
700000 0.0482503 3.37054e+07 3.37054e+07
800000 0.0491192 3.79582e+07 3.79582e+07
900000 0.0495063 4.22818e+07 4.22818e+07
1e+06 0.0447713 4.65177e+07 4.65177e+07
