1000 0
0 11.2253 -0.389043
1 16.5751 -0.338787
2 25.2864 -0.288546
3 29.9572 -0.23833
4 35.0101 -0.188145
5 42.8859 -0.138
6 49.5881 -0.0879027
7 59.0168 -0.0378608
8 57.8822 0.0121177
9 70.181 0.0620249
10 70.6761 0.111853
11 74.8331 0.161594
12 77.2093 0.21124
13 84.7803 0.260783
14 92.2125 0.310216
15 97.2873 0.35953
16 98.2832 0.408719
17 107.046 0.457773
18 111.641 0.506685
19 116.489 0.555449
20 124.861 0.604055
21 125.893 0.652496
22 132.024 0.700765
23 133.479 0.748854
24 143.698 0.796755
25 147.397 0.844461
26 144.498 0.891964
27 146.712 0.939257
28 152.486 0.986332
29 157.301 1.03318
30 163.293 1.0798
31 165.75 1.12618
32 172.361 1.17231
33 175.717 1.21818
34 177.047 1.2638
35 178.992 1.30914
36 184.26 1.35421
37 188.131 1.399
38 191.89 1.44349
39 195.685 1.48769
40 198.532 1.53159
41 198.536 1.57517
42 207.825 1.61843
43 205.721 1.66137
44 206.684 1.70398
45 212.468 1.74625
46 214.812 1.78817
47 220.535 1.82975
48 225.515 1.87096
49 226.266 1.91181
50 222.624 1.95229
51 226.557 1.99239
52 229.377 2.0321
53 229.123 2.07143
54 230.421 2.11036
55 229.429 2.14889
56 235.11 2.18701
57 236.596 2.22471
58 236.924 2.26199
59 238.342 2.29885
60 244.242 2.33527
61 241.745 2.37126
62 246.368 2.4068
63 250.385 2.44189
64 252.274 2.47653
65 249.003 2.5107
66 251.121 2.54442
67 251.092 2.57766
68 251.071 2.61042
69 257.767 2.6427
70 252.219 2.6745
71 253.159 2.7058
72 251.671 2.73661
73 253.787 2.76691
74 252.85 2.79671
75 256.17 2.826
76 257.16 2.85477
77 254.358 2.88302
78 259.56 2.91075
79 262.178 2.93795
80 259.023 2.96461
81 259.004 2.99074
82 263.47 3.01632
83 266.253 3.04136
84 270.271 3.06585
85 271.395 3.08979
86 271.007 3.11317
87 268.931 3.13599
88 273.439 3.15824
89 271.693 3.17993
90 271.204 3.20104
91 270.994 3.22158
92 277.254 3.24154
93 277.978 3.26092
94 278.678 3.27972
95 272.102 3.29793
96 270.861 3.31555
97 268.188 3.33257
98 272.444 3.349
99 275.682 3.36483
100 273.201 3.38006
101 271.933 3.39469
102 267.049 3.40871
103 266.947 3.42213
104 268.661 3.43493
105 269.381 3.44712
106 267.612 3.4587
107 271.488 3.46967
108 273.353 3.48001
109 268.898 3.48974
110 268.725 3.49885
111 265.717 3.50733
112 263.382 3.51519
113 263.457 3.52243
114 266.411 3.52904
115 265.799 3.53503
116 271.872 3.54038
117 267.811 3.54511
118 265.675 3.54921
119 267.233 3.55268
120 268.75 3.55552
121 268.7 3.55773
122 272.393 3.55931
123 268.093 3.56025
124 260.26 3.56057
125 262.029 3.56025
126 262.669 3.5593
127 258.317 3.55772
128 255.208 3.55551
129 249.784 3.55267
130 244.781 3.54919
131 252.386 3.54509
132 245.882 3.54036
133 249.207 3.535
134 247.35 3.52901
135 242.975 3.5224
136 238.728 3.51516
137 237.113 3.50729
138 238.732 3.4988
139 239.742 3.48969
140 234.699 3.47996
141 226.337 3.46961
142 227.214 3.45865
143 226.736 3.44706
144 222.572 3.43487
145 213.329 3.42206
146 216.248 3.40864
147 215.795 3.39462
148 218.932 3.37999
149 211.581 3.36475
150 210.361 3.34892
151 208.76 3.33249
152 207.717 3.31546
153 205.995 3.29784
154 201.485 3.27963
155 204.223 3.26083
156 198.88 3.24145
157 199.758 3.22148
158 194.94 3.20094
159 190.981 3.17982
160 191.595 3.15813
161 186.397 3.13588
162 186.228 3.11306
163 182.963 3.08967
164 174.89 3.06573
165 172.599 3.04124
166 173.679 3.0162
167 173.088 2.99061
168 169.59 2.96448
169 172.751 2.93781
170 170.182 2.91061
171 164.61 2.88288
172 159.956 2.85463
173 152.046 2.82585
174 147.806 2.79656
175 142.748 2.76676
176 147.106 2.73645
177 145.409 2.70564
178 140.223 2.67434
179 143.363 2.64254
180 137.958 2.61026
181 131.857 2.57749
182 128.921 2.54425
183 123.571 2.51053
184 116.27 2.47636
185 111.461 2.44172
186 111.724 2.40662
187 107.25 2.37108
188 101.898 2.33509
189 96.9243 2.29866
190 93.2498 2.26181
191 96.0076 2.22452
192 89.9013 2.18682
193 86.0669 2.1487
194 85.6086 2.11017
195 85.9871 2.07123
196 86.1119 2.03191
197 82.3708 1.99219
198 69.2959 1.95209
199 68.59 1.91161
200 60.2596 1.87076
201 61.8334 1.82954
202 58.8705 1.78797
203 53.0709 1.74604
204 49.0081 1.70377
205 49.7016 1.66116
206 51.2126 1.61822
207 41.6107 1.57495
208 40.5364 1.53137
209 34.8889 1.48747
210 30.1786 1.44327
211 24.1822 1.39878
212 24.1331 1.35399
213 19.2596 1.30892
214 14.5895 1.26357
215 14.4468 1.21796
216 13.8162 1.17208
217 7.37343 1.12595
218 0.138937 1.07957
219 -2.66291 1.03295
220 -4.53212 0.986097
221 -9.14632 0.939021
222 -11.2291 0.891727
223 -10.6365 0.844223
224 -18.5481 0.796516
225 -21.2456 0.748614
226 -26.6414 0.700524
227 -34.4464 0.652254
228 -34.32 0.603812
229 -37.1911 0.555205
230 -36.1464 0.506441
231 -45.1835 0.457528
232 -50.4991 0.408473
233 -49.804 0.359284
234 -52.4559 0.309969
235 -56.0376 0.260536
236 -64.7896 0.210992
237 -58.7456 0.161345
238 -65.6076 0.111604
239 -64.3693 0.0617756
240 -68.1756 0.011868
241 -72.1781 -0.0381108
242 -77.5707 -0.088153
243 -83.0037 -0.138251
244 -89.4059 -0.188396
245 -89.273 -0.238581
246 -99.7886 -0.288797
247 -96.7084 -0.339038
248 -103.652 -0.389294
249 -107.64 -0.439558
250 -109.606 -0.489822
251 -112.735 -0.540079
252 -114.022 -0.590319
253 -116.987 -0.640535
254 -122.906 -0.69072
255 -127.575 -0.740865
256 -124.758 -0.790963
257 -128.055 -0.841005
258 -129.08 -0.890983
259 -132.017 -0.94089
260 -136.88 -0.990718
261 -139.47 -1.04046
262 -143.383 -1.09011
263 -143.686 -1.13965
264 -148.48 -1.18908
265 -152.793 -1.2384
266 -151.716 -1.28758
267 -159.111 -1.33664
268 -165.111 -1.38555
269 -170.195 -1.43431
270 -171.525 -1.48292
271 -179.171 -1.53136
272 -178.129 -1.57963
273 -180.82 -1.62772
274 -184.102 -1.67562
275 -187.166 -1.72333
276 -184.829 -1.77083
277 -189.104 -1.81812
278 -192.596 -1.8652
279 -198.094 -1.91205
280 -200.91 -1.95867
281 -198.573 -2.00504
282 -203.595 -2.05117
283 -209.375 -2.09705
284 -211.704 -2.14266
285 -211.236 -2.18801
286 -209.352 -2.23308
287 -213.154 -2.27786
288 -215.184 -2.32236
289 -222.062 -2.36656
290 -230.163 -2.41045
291 -230.391 -2.45403
292 -230.43 -2.4973
293 -233.262 -2.54024
294 -239.639 -2.58285
295 -244.138 -2.62512
296 -241.566 -2.66704
297 -243.417 -2.70861
298 -240.668 -2.74983
299 -245.682 -2.79068
300 -250 -2.83115
301 -245.599 -2.87125
302 -251.271 -2.91097
303 -255.922 -2.9503
304 -253.075 -2.98923
305 -260.37 -3.02775
306 -256.591 -3.06587
307 -257.683 -3.10357
308 -264.916 -3.14086
309 -266.48 -3.17771
310 -265.638 -3.21414
311 -263.76 -3.25012
312 -262.247 -3.28566
313 -267.752 -3.32076
314 -262.269 -3.35539
315 -261.939 -3.38957
316 -259.557 -3.42328
317 -261.203 -3.45652
318 -262.916 -3.48928
319 -266.618 -3.52157
320 -268.139 -3.55336
321 -266.306 -3.58466
322 -265.373 -3.61547
323 -264.397 -3.64578
324 -265.734 -3.67557
325 -262.38 -3.70486
326 -265.963 -3.73363
327 -264.193 -3.76189
328 -264.498 -3.78961
329 -262.907 -3.81681
330 -264.148 -3.84348
331 -268.667 -3.8696
332 -271.465 -3.89519
333 -271.76 -3.92023
334 -278.682 -3.94472
335 -279.534 -3.96866
336 -275.919 -3.99204
337 -274.648 -4.01485
338 -275.038 -4.03711
339 -272.699 -4.05879
340 -274.128 -4.07991
341 -275.163 -4.10045
342 -276.117 -4.12041
343 -274.68 -4.13979
344 -273.047 -4.15858
345 -275.475 -4.17679
346 -278.043 -4.19441
347 -280.051 -4.21144
348 -273.559 -4.22787
349 -271.834 -4.2437
350 -267.928 -4.25893
351 -268.496 -4.27356
352 -271.725 -4.28758
353 -270.179 -4.30099
354 -267.561 -4.3138
355 -261.986 -4.32599
356 -263.233 -4.33757
357 -262.525 -4.34853
358 -264.415 -4.35888
359 -265.814 -4.36861
360 -265.795 -4.37771
361 -260.666 -4.3862
362 -262.246 -4.39406
363 -263.204 -4.4013
364 -259.367 -4.40791
365 -254.984 -4.41389
366 -252.144 -4.41925
367 -251.314 -4.42398
368 -257.943 -4.42808
369 -249.488 -4.43155
370 -245.803 -4.43439
371 -246.16 -4.4366
372 -246.983 -4.43817
373 -246.768 -4.43912
374 -240.707 -4.43943
375 -240.775 -4.43912
