1005 0
0 11.4885 -0.261984
1 18.2342 -0.211728
2 27.8415 -0.161487
3 36.5785 -0.111271
4 40.3436 -0.0610862
5 43.9383 -0.0109411
6 47.8858 0.0391563
7 53.5241 0.0891982
8 57.9907 0.139177
9 69.9041 0.189084
10 71.2382 0.238912
11 81.5215 0.288653
12 88.29 0.338299
13 92.5816 0.387842
14 96.9227 0.437275
15 101.571 0.486589
16 107.357 0.535778
17 110.621 0.584832
18 118.983 0.633744
19 120.191 0.682508
20 123.565 0.731114
21 131.807 0.779555
22 133.057 0.827824
23 130.571 0.875913
24 135.64 0.923814
25 134.14 0.97152
26 140.693 1.01902
27 143.222 1.06632
28 149.262 1.11339
29 155.192 1.16024
30 156.234 1.20686
31 158.614 1.25324
32 159.235 1.29937
33 163.201 1.34524
34 168.826 1.39086
35 172.648 1.4362
36 175.795 1.48127
37 175.389 1.52606
38 182.314 1.57055
39 186.136 1.61475
40 191.703 1.65865
41 195.513 1.70223
42 198.55 1.74549
43 198.531 1.78843
44 201.795 1.83104
45 201.262 1.87331
46 202.108 1.91523
47 204.138 1.95681
48 214.408 1.99802
49 215.694 2.03887
50 213.202 2.07935
51 220.01 2.11945
52 222.856 2.15916
53 224.004 2.19849
54 228.55 2.23742
55 226.563 2.27595
56 228.332 2.31406
57 230.324 2.35177
58 233.236 2.38905
59 233.904 2.42591
60 234.446 2.46233
61 242.285 2.49832
62 242.696 2.53386
63 245.58 2.56895
64 249.702 2.60359
65 248.106 2.63776
66 253.759 2.67147
67 251.985 2.70471
68 253.961 2.73748
69 252.134 2.76976
70 255.167 2.80155
71 253.987 2.83286
72 251.182 2.86366
73 255.915 2.89397
74 257.322 2.92377
75 261.251 2.95306
76 260.008 2.98183
77 261.242 3.01008
78 263.99 3.03781
79 265.063 3.06501
80 269.633 3.09167
81 265.866 3.1178
82 265.741 3.14338
83 269.884 3.16842
84 267.937 3.19291
85 269.051 3.21685
86 268.087 3.24023
87 263.872 3.26305
88 262.895 3.2853
89 261.91 3.30699
90 265.657 3.3281
91 268.323 3.34864
92 265.266 3.3686
93 262.791 3.38798
94 261.282 3.40678
95 259.548 3.42499
96 266.812 3.44261
97 265.859 3.45963
98 266.476 3.47606
99 268.728 3.49189
100 267.538 3.50712
101 262.358 3.52175
102 260.187 3.53577
103 257.785 3.54919
104 255.727 3.56199
105 255.372 3.57418
106 257.283 3.58576
107 255.288 3.59673
108 257.749 3.60707
109 259.156 3.6168
110 259.027 3.62591
111 259.308 3.63439
112 263.066 3.64225
113 260.171 3.64949
114 260.916 3.6561
115 254.762 3.66209
116 252.759 3.66744
117 257.349 3.67217
118 251.697 3.67627
119 252.413 3.67974
120 255.693 3.68258
121 258.862 3.68479
122 257.364 3.68637
123 255.986 3.68731
124 254.796 3.68763
125 252.716 3.68731
126 246.357 3.68636
127 239.409 3.68478
128 245.74 3.68257
129 241.279 3.67973
130 242.83 3.67625
131 241.089 3.67215
132 237.547 3.66742
133 237.429 3.66206
134 236.556 3.65607
135 231.932 3.64945
136 230.14 3.64221
137 224.555 3.63435
138 223.469 3.62586
139 224.596 3.61675
140 219.699 3.60702
141 218.071 3.59667
142 215.967 3.58571
143 213.334 3.57412
144 208.018 3.56193
145 205.872 3.54912
146 208.349 3.5357
147 206.162 3.52168
148 209.727 3.50705
149 208.703 3.49181
150 205.88 3.47598
151 203.196 3.45955
152 200.305 3.44252
153 196.522 3.4249
154 189.866 3.40669
155 187.175 3.38789
156 181.936 3.3685
157 180.871 3.34854
158 177.118 3.328
159 176.888 3.30688
160 172.534 3.28519
161 166.637 3.26294
162 166.954 3.24011
163 160.892 3.21673
164 158.99 3.19279
165 154.1 3.1683
166 153.373 3.14326
167 155.926 3.11767
168 153.976 3.09154
169 151.052 3.06487
170 143.305 3.03767
171 146.077 3.00994
172 145.483 2.98169
173 137.234 2.95291
174 134.986 2.92362
175 137.941 2.89382
176 132.276 2.86351
177 128.835 2.8327
178 128.58 2.8014
179 122.075 2.7696
180 122.972 2.73732
181 120.784 2.70455
182 120.498 2.67131
183 110.121 2.63759
184 108.308 2.60341
185 102.344 2.56878
186 98.5789 2.53368
187 99.4115 2.49814
188 96.8452 2.46215
189 91.9465 2.42572
190 87.3415 2.38886
191 88.2091 2.35158
192 82.5891 2.31387
193 76.9245 2.27575
194 74.3735 2.23723
195 71.6079 2.19829
196 69.8012 2.15897
197 60.2829 2.11925
198 55.3401 2.07915
199 48.3767 2.03867
200 52.2178 1.99781
201 48.9616 1.9566
202 42.5455 1.91502
203 41.2883 1.8731
204 36.7488 1.83083
205 31.5202 1.78822
206 25.6547 1.74528
207 22.3681 1.70201
208 20.1407 1.65843
209 14.6808 1.61453
210 13.9344 1.57033
211 10.2917 1.52583
212 3.01592 1.48105
213 -2.11611 1.43598
214 -5.12162 1.39063
215 -10.703 1.34501
216 -11.2204 1.29914
217 -17.5768 1.25301
218 -22.1096 1.20663
219 -25.6496 1.16001
220 -27.9135 1.11316
221 -31.9485 1.06608
222 -29.8993 1.01879
223 -37.7704 0.971282
224 -32.378 0.923575
225 -42.0269 0.875673
226 -49.1344 0.827583
227 -44.8401 0.779313
228 -44.1992 0.730871
229 -51.3894 0.682264
230 -58.9031 0.6335
231 -58.1879 0.584587
232 -60.4967 0.535532
233 -61.5676 0.486343
234 -63.4222 0.437028
235 -71.1252 0.387595
236 -74.9181 0.338051
237 -76.3545 0.288404
238 -81.1971 0.238663
239 -83.9825 0.188835
240 -89.4858 0.138927
241 -85.7858 0.0889482
242 -87.8276 0.038906
243 -92.3899 -0.0111917
244 -96.4299 -0.061337
245 -104.151 -0.111522
246 -110.643 -0.161738
247 -111.543 -0.211979
248 -118.348 -0.262235
249 -116.392 -0.312499
250 -118.704 -0.362763
251 -124.762 -0.41302
252 -126.687 -0.46326
253 -133.177 -0.513476
254 -132.579 -0.563661
255 -136.148 -0.613806
256 -139.568 -0.663904
257 -142.128 -0.713946
258 -148.877 -0.763924
259 -148.813 -0.813831
260 -151.422 -0.863659
261 -155.334 -0.9134
262 -159.622 -0.963046
263 -162.321 -1.01259
264 -161.179 -1.06202
265 -165.257 -1.11134
266 -165.757 -1.16052
267 -170.415 -1.20958
268 -172.081 -1.25849
269 -173.232 -1.30725
270 -178.17 -1.35586
271 -177.015 -1.4043
272 -184.461 -1.45257
273 -189.909 -1.50066
274 -186.868 -1.54856
275 -187.151 -1.59627
276 -195.278 -1.64377
277 -202.961 -1.69106
278 -204.229 -1.73814
279 -201.667 -1.78499
280 -201.639 -1.83161
281 -208.246 -1.87798
282 -206.638 -1.92411
283 -207.286 -1.96999
284 -211.961 -2.0156
285 -213.395 -2.06095
286 -216.846 -2.10602
287 -219.476 -2.1508
288 -217.075 -2.1953
289 -218.254 -2.2395
290 -220.429 -2.28339
291 -221.1 -2.32698
292 -226.893 -2.37024
293 -233.739 -2.41318
294 -236.406 -2.45579
295 -236.195 -2.49806
296 -236.215 -2.53998
297 -239.446 -2.58155
298 -244.462 -2.62277
299 -245.303 -2.66362
300 -246.544 -2.70409
301 -246.995 -2.74419
302 -247.858 -2.78391
303 -254.14 -2.82324
304 -255.944 -2.86217
305 -257.41 -2.90069
306 -258.076 -2.93881
307 -259.458 -2.97651
308 -259.457 -3.0138
309 -261.191 -3.05065
310 -260.123 -3.08708
311 -260.539 -3.12306
312 -263.064 -3.1586
313 -265.358 -3.1937
314 -267.502 -3.22833
315 -266.051 -3.26251
316 -269.298 -3.29622
317 -271.383 -3.32946
318 -273.858 -3.36223
319 -270.462 -3.39451
320 -276.208 -3.4263
321 -281.004 -3.45761
322 -279.629 -3.48841
323 -278.885 -3.51872
324 -279.958 -3.54852
325 -279.253 -3.5778
326 -277.722 -3.60658
327 -277.727 -3.63483
328 -278.455 -3.66255
329 -280.88 -3.68975
330 -282.198 -3.71642
331 -279.447 -3.74254
332 -276.352 -3.76813
333 -283.906 -3.79317
334 -287.775 -3.81766
335 -286.978 -3.8416
336 -284.765 -3.86498
337 -288.705 -3.8878
338 -286.44 -3.91005
339 -287.967 -3.93174
340 -288.792 -3.95285
341 -285.505 -3.97339
342 -288.842 -3.99335
343 -291.092 -4.01273
344 -288.329 -4.03153
345 -288.926 -4.04973
346 -290.448 -4.06735
347 -293.681 -4.08438
348 -291.734 -4.10081
349 -286.839 -4.11664
350 -289.544 -4.13187
351 -288.582 -4.1465
352 -285.891 -4.16052
353 -283.948 -4.17393
354 -286.221 -4.18674
355 -279.616 -4.19893
356 -283.68 -4.21051
357 -283.487 -4.22147
358 -278.519 -4.23182
359 -274.774 -4.24155
360 -279.333 -4.25065
361 -278.324 -4.25914
362 -279.481 -4.267
363 -281.467 -4.27424
364 -275.348 -4.28085
365 -276.725 -4.28683
366 -273.6 -4.29219
367 -266.703 -4.29692
368 -264.306 -4.30102
369 -267.727 -4.30449
370 -264.233 -4.30733
371 -261.718 -4.30954
372 -261.376 -4.31111
373 -254.219 -4.31206
374 -257.541 -4.31237
375 -254.646 -4.31206
376 -260.064 -4.31111
377 -258.18 -4.30953
378 -255.057 -4.30732
379 -255.764 -4.30447
380 -256.965 -4.301
381 -253.915 -4.2969
382 -246.829 -4.29217
383 -245.535 -4.2868
384 -239.297 -4.28082
385 -234.717 -4.2742
386 -232.27 -4.26696
387 -228.682 -4.2591
388 -229.958 -4.25061
389 -227.741 -4.2415
390 -230.467 -4.23177
391 -232.403 -4.22142
392 -231.287 -4.21045
393 -225.68 -4.19887
394 -222.247 -4.18668
395 -215.957 -4.17387
396 -215.188 -4.16045
397 -213.442 -4.14643
398 -212.66 -4.13179
399 -205.926 -4.11656
400 -207.931 -4.10073
401 -205.722 -4.08429
402 -203.31 -4.06727
403 -197.561 -4.04964
404 -197.603 -4.03143
405 -193.535 -4.01263
406 -189.258 -3.99325
407 -189.25 -3.97329
408 -182.008 -3.95275
409 -182.304 -3.93163
410 -179.832 -3.90994
411 -182.426 -3.88768
412 -176.01 -3.86486
413 -169.95 -3.84148
414 -166.2 -3.81754
415 -165.629 -3.79305
416 -167.555 -3.768
417 -169.092 -3.74242
418 -163.271 -3.71629
419 -157.535 -3.68962
420 -155.11 -3.66242
421 -152.103 -3.63469
422 -149.31 -3.60643
423 -143.225 -3.57766
424 -142.538 -3.54837
425 -134.107 -3.51857
426 -131.095 -3.48826
427 -130.145 -3.45745
428 -126.67 -3.42614
429 -125.481 -3.39435
430 -126.064 -3.36206
431 -119.269 -3.3293
432 -113.302 -3.29605
433 -115.785 -3.26234
434 -108.231 -3.22816
435 -108.437 -3.19352
436 -102.517 -3.15843
437 -100.09 -3.12288
438 -96.1978 -3.0869
439 -96.8948 -3.05047
440 -93.5258 -3.01361
441 -90.5976 -2.97633
442 -80.8368 -2.93862
443 -77.4279 -2.9005
444 -76.1436 -2.86197
445 -73.7893 -2.82304
446 -74.7731 -2.78371
447 -69.1491 -2.744
448 -69.6569 -2.70389
449 -65.3386 -2.66341
450 -59.6549 -2.62256
451 -52.361 -2.58135
452 -49.7704 -2.53977
453 -45.9948 -2.49785
454 -45.3372 -2.45557
455 -45.6612 -2.41297
456 -43.8524 -2.37002
457 -34.0179 -2.32676
458 -36.7709 -2.28317
459 -30.7091 -2.23928
460 -29.9994 -2.19508
461 -21.6709 -2.15058
462 -13.2283 -2.10579
463 -8.32272 -2.06072
464 -3.37632 -2.01538
465 -6.64421 -1.96976
466 -3.92232 -1.92388
467 -5.53229 -1.87775
468 -1.17428 -1.83137
469 1.7383 -1.78476
470 7.58971 -1.7379
471 11.3449 -1.69083
472 13.0377 -1.64353
473 12.9286 -1.59603
474 25.0891 -1.54832
475 31.0311 -1.50042
476 33.0542 -1.45233
477 33.8101 -1.40406
478 38.0772 -1.35562
479 41.4101 -1.30701
480 41.9649 -1.25825
481 40.9956 -1.20933
482 44.2363 -1.16028
483 54.2453 -1.11109
484 59.7841 -1.06178
485 68.176 -1.01234
486 71.4771 -0.962798
487 72.2878 -0.913152
488 74.416 -0.86341
489 76.6402 -0.813582
490 80.621 -0.763674
491 84.811 -0.713696
492 86.6453 -0.663653
