6006 -4.2 0 789.985
0.0325500 0.9754966 25.4324734 25.4324734 28.4354685
0.0357000 0.9726871 27.8554253 27.8554253 28.4449343
0.0399000 0.9691798 31.0754939 31.0754939 28.4623950
0.0451500 0.9649553 35.0848482 35.0848482 28.4819822
0.0504000 0.9605246 39.0758898 39.0758898 28.4947469
0.0567000 0.9555108 43.8413643 43.8413643 28.5123926
0.0640500 0.9497216 49.3687221 49.3687221 28.5350635
0.0714000 0.9437889 54.8641508 54.8641508 28.5572381
0.0798000 0.9376142 61.1038689 61.1038689 28.5822898
0.0892500 0.9302095 68.0730010 68.0730010 28.6052770
0.1008000 0.9217218 76.5178708 76.5178708 28.6293149
0.1123500 0.9142980 84.8918929 84.8918929 28.6575037
0.1260000 0.9049768 94.6945752 94.6945752 28.6823121
0.1417500 0.8952087 105.8906467 105.8906467 28.7029182
0.1585500 0.8850528 117.6994136 117.6994136 28.7268181
0.1785000 0.8736055 131.5498097 131.5498097 28.7506897
0.2005500 0.8612858 146.6544070 146.6544070 28.7697528
0.2247000 0.8488428 162.9610330 162.9610330 28.7956994
0.2520000 0.8342990 181.1042471 181.1042471 28.8130655
0.2824500 0.8205327 200.9945998 200.9945998 28.8290753
0.3171000 0.8041080 223.2263699 223.2263699 28.8359002
0.3549000 0.7882692 246.9927007 246.9927007 28.8361908
0.3990000 0.7715750 274.1482495 274.1482495 28.8331425
0.4473000 0.7544972 303.2571692 303.2571692 28.8325450
0.5019000 0.7356841 335.3897904 335.3897904 28.8210476
0.5628000 0.7182856 370.3558650 370.3558650 28.8181021
0.6310500 0.7004875 408.5981622 408.5981622 28.8118162
0.7087500 0.6829158 451.0024094 451.0024094 28.8095911
0.7948500 0.6610760 496.6951462 496.6951462 28.7826406
0.8914500 0.6408017 546.3243034 546.3243034 28.7648205
1.0006500 0.6201846 600.6837458 600.6837458 28.7533606
1.1227651 0.6016408 659.5956176 659.5956176 28.6964540
1.2594751 0.5830556 723.5003865 723.5003865 28.6705976
1.4127226 0.5639937 792.9428012 792.9428012 28.6523684
1.5858151 0.5448015 868.7260126 868.7260126 28.6320288
1.7787526 0.5268968 950.3158202 950.3158202 28.5995792
1.9959451 0.5083915 1038.9735036 1038.9735036 28.5804197
2.2393220 0.4908700 1135.0327796 1135.0327796 28.5485410
2.5125215 0.4731453 1238.9629400 1238.9629400 28.5153237
2.8192921 0.4592366 1352.1542511 1352.1542511 28.5033639
3.1631068 0.4413091 1474.7266025 1474.7266025 28.4573556
3.5483644 0.4261702 1606.8541152 1606.8541152 28.4334971
3.9810846 0.4118799 1749.7936330 1749.7936330 28.3938606
4.4672872 0.3925694 1903.8420003 1903.8420003 28.3876153
5.0118948 0.3799469 2070.2080814 2070.2080814 28.3680649
5.6245099 0.3693129 2251.4166437 2251.4166437 28.3343022
6.3098094 0.3516347 2445.4650897 2445.4650897 28.2936352
7.0803644 0.3416244 2656.4518268 2656.4518268 28.2937822
7.9440561 0.3297116 2884.7206307 2884.7206307 28.2718365
8.9125633 0.3123896 3129.5354405 3129.5354405 28.2501757
10.0014481 0.3045435 3395.9619002 3395.9619002 28.2551659
11.2210876 0.2972533 3685.9025426 3685.9025426 28.1901075
12.5894367 0.2835220 3997.9359320 3997.9359320 28.1911636
14.1269504 0.2720657 4337.0240383 4337.0240383 28.1362294
15.8491767 0.2653615 4705.0057428 4705.0057428 28.1378087
17.7840324 0.2584828 5105.9081159 5105.9081159 28.1275128
19.9529062 0.2486200 5539.4883540 5539.4883540 28.1092629
22.3872322 0.2408997 6009.8078341 6009.8078341 28.0731713
25.1199938 0.2321329 6520.7469561 6520.7469561 28.0675905
28.1840786 0.2287279 7079.5688982 7079.5688982 28.0561825
31.6237393 0.2191613 7687.8586743 7687.8586743 28.0192063
35.4826072 0.2113093 8341.5687905 8341.5687905 27.9908881
39.8132470 0.2017945 9052.7238904 9052.7238904 27.9825389
44.6694872 0.1992058 9829.2019567 9829.2019567 27.9481446
50.1205675 0.1898367 10673.7759666 10673.7759666 27.9338113
56.2377471 0.1868130 11585.9075530 11585.9075530 27.8856997
