7002 -3.4 0 882.564
0.0325500 0.9626932 28.1968642 28.1968642 92.6122431
0.0357000 0.9595758 30.8676515 30.8676515 92.7978758
0.0399000 0.9557001 34.4152528 34.4152528 93.0386928
0.0451500 0.9498110 38.8279728 38.8279728 93.3266424
0.0504000 0.9442493 43.2137619 43.2137619 93.5902030
0.0567000 0.9380275 48.4456389 48.4456389 93.9125744
0.0640500 0.9324782 54.5095868 54.5095868 94.2926795
0.0714000 0.9255235 60.5314035 60.5314035 94.6331276
0.0798000 0.9186283 67.3638719 67.3638719 95.0257349
0.0892500 0.9118614 74.9906543 74.9906543 95.4227126
0.1008000 0.9051744 84.2447327 84.2447327 95.9293413
0.1123500 0.8942839 93.4152303 93.4152303 96.3516889
0.1260000 0.8838792 104.1167836 104.1167836 96.7699460
0.1417500 0.8705966 116.3090254 116.3090254 97.2574854
0.1585500 0.8593600 129.1363764 129.1363764 97.7043708
0.1785000 0.8464834 144.1573469 144.1573469 98.1743013
0.2005500 0.8334331 160.4986208 160.4986208 98.6765382
0.2247000 0.8204404 178.1069910 178.1069910 99.1662279
0.2520000 0.8038539 197.6697733 197.6697733 99.6918507
0.2824500 0.7897285 219.0754809 219.0754809 100.1317346
0.3171000 0.7758454 242.9927005 242.9927005 100.6000022
0.3549000 0.7613998 268.6161487 268.6161487 101.0048198
0.3990000 0.7436863 297.9215620 297.9215620 101.4953581
0.4473000 0.7260832 329.2485126 329.2485126 101.9375125
0.5019000 0.7078980 363.7787261 363.7787261 102.3097055
0.5628000 0.6897759 401.3143531 401.3143531 102.6229564
0.6310500 0.6720012 442.2561855 442.2561855 103.0318688
0.7087500 0.6539270 487.6971255 487.6971255 103.3318021
0.7948500 0.6409251 536.9534145 536.9534145 103.6481711
0.8914500 0.6226937 590.8968108 590.8968108 103.8878202
1.0006500 0.6009392 649.8871379 649.8871379 104.1970101
1.1227651 0.5803247 713.3663908 713.3663908 104.4640984
1.2594751 0.5604841 782.3124977 782.3124977 104.6835988
1.4127226 0.5451779 856.9770190 856.9770190 104.8742857
1.5858151 0.5354258 939.2320640 939.2320640 105.0385473
1.7787526 0.5150420 1028.8235460 1028.8235460 105.2217243
1.9959451 0.5000924 1125.8532166 1125.8532166 105.3490153
2.2393220 0.4831631 1231.4590560 1231.4590560 105.5204633
2.5125215 0.4692001 1345.5723874 1345.5723874 105.7536413
2.8192921 0.4553306 1470.6069137 1470.6069137 105.8274462
3.1631068 0.4350918 1605.6751833 1605.6751833 106.1947280
3.5483644 0.4250299 1753.1431547 1753.1431547 106.2268223
3.9810846 0.4030061 1911.8519036 1911.8519036 106.2541222
4.4672872 0.3923821 2082.5331716 2082.5331716 106.2273647
5.0118948 0.3829837 2270.2342901 2270.2342901 106.3920370
5.6245099 0.3658756 2472.5601312 2472.5601312 106.3067597
6.3098094 0.3594497 2692.4963168 2692.4963168 106.4551678
7.0803644 0.3524898 2933.7090972 2933.7090972 106.6336534
7.9440561 0.3283476 3194.7516805 3194.7516805 106.6999472
8.9125633 0.3217136 3469.2578576 3469.2578576 106.7434759
10.0014481 0.3174329 3771.9552557 3771.9552557 106.8486634
11.2210876 0.3004942 4107.0207341 4107.0207341 106.7412848
12.5894367 0.3011743 4469.8846610 4469.8846610 106.9364276
14.1269504 0.2878175 4870.4148566 4870.4148566 107.0238508
15.8491767 0.2854186 5304.3203818 5304.3203818 107.1625584
17.7840324 0.2893926 5791.1563876 5791.1563876 107.0357207
19.9529062 0.2674407 6326.1551987 6326.1551987 107.0545265
22.3872322 0.2577621 6891.4408460 6891.4408460 107.0993916
25.1199938 0.2551448 7509.4126137 7509.4126137 107.3091710
28.1840786 0.2431329 8182.8736259 8182.8736259 107.2569513
31.6237393 0.2349119 8914.4162667 8914.4162667 107.1931484
35.4826072 0.2386075 9711.5501855 9711.5501855 106.9856823
39.8132470 0.2202004 10587.0405463 10587.0405463 107.3327637
44.6694872 0.2117171 11516.3693918 11516.3693918 107.1825976
50.1205675 0.2122558 12526.4848633 12526.4848633 107.0466318
56.2377471 0.2085907 13661.1875485 13661.1875485 107.0246075
63.0967693 0.1939719 14898.1107046 14898.1107046 106.9873332
70.7954662 0.1928573 16212.8083675 16212.8083675 107.0329107
79.4340106 0.1937729 17719.4698933 17719.4698933 107.0188495
89.1259377 0.1860235 19369.9048834 19369.9048834 107.0621707
100.0026275 0.1815107 21173.0406590 21173.0406590 106.9512137
112.2074471 0.1840956 23192.5050825 23192.5050825 106.7537377
125.8964104 0.1798939 25344.8169781 25344.8169781 106.8203418
141.2559945 0.1705223 27670.1939630 27670.1939630 106.6475478
158.4947918 0.1609110 30163.2197153 30163.2197153 106.4556065
177.8326602 0.1598486 32942.7519874 32942.7519874 106.4296336
199.5344894 0.1567841 35995.7507860 35995.7507860 106.3808991
223.8731455 0.1469057 39292.4174150 39292.4174150 106.3500181
251.1895596 0.1473011 42915.6964851 42915.6964851 106.1473883
281.8404883 0.1443731 46827.6053032 46827.6053032 105.8986783
316.2378815 0.1331635 50991.3708500 50991.3708500 105.6635511
354.8252370 0.1288157 55456.6174327 55456.6174327 105.6329125
398.1250863 0.1235925 60199.0461942 60199.0461942 105.2069779
446.6934609 0.1174688 65479.2879673 65479.2879673 104.9254827
501.1903976 0.1048010 70965.3144218 70965.3144218 104.4040520
562.3470481 0.1045539 76927.2894533 76927.2894533 104.3971490
630.9576992 0.0933298 83227.3057767 83227.3057767 103.9177695
707.9626349 0.0875673 89960.4375939 89960.4375939 103.6268835
794.3311114 0.0835343 97049.6734829 97049.6734829 102.9519671
891.2901875 0.0967431 104693.0867906 104693.0867906 102.5477799
1000.0152949 0.0836418 113064.1915155 113064.1915155 101.7156053
1122.0453570 0.0833413 122039.7242008 122039.7242008 101.2607287
1258.9519017 0.0718893 131254.6988710 131254.6988710 100.3242651
1412.6025846 0.0862493 141525.5791225 141525.5791225 99.8035524
1584.9192513 0.0728398 152855.0876386 152855.0876386 98.8821172
1778.3297629 0.0642106 164756.4133564 164756.4133564 98.5826568
1995.3396487 0.0626676 177249.6703551 177249.6703551 97.9103200
2238.7495208 0.0577495 190570.1154569 190570.1154569 97.2778912
2511.9332487 0.0514956 204435.7755456 204435.7755456 96.4542745
2818.4067961 0.0451801 217784.6139396 217784.6139396 95.5552789
3162.3160538 0.0554753 233164.1452827 233164.1452827 94.6269782
3548.2246552 0.0513554 251398.7494044 251398.7494044 93.7771750
3981.0824729 0.0427137 271050.3464103 271050.3464103 92.7212260
4466.8445267 0.0547606 291327.2452318 291327.2452318 91.9523029
5011.9508737 0.0450326 314490.0614716 314490.0614716 91.0560093
5623.4686414 0.0360481 337390.7776058 337390.7776058 90.0239440
6309.6060499 0.0325042 361083.0631098 361083.0631098 88.8326479
7079.5178905 0.0298938 383756.5027118 383756.5027118 87.9318287
7943.3360745 0.0353126 407837.0638595 407837.0638595 87.0424822
8912.5538779 0.0403595 434905.5532812 434905.5532812 86.3372614
10000.0576380 0.0215666 461285.6789431 461285.6789431 85.6719297
11220.2837932 0.0233642 487865.8597655 487865.8597655 85.1567917
12589.2832138 0.0180936 520189.1731085 520189.1731085 84.4736971
14125.4898594 0.0207898 556130.4144508 556130.4144508 83.8277979
15849.0266991 0.0188846 592775.5138729 592775.4594677 83.0041962
17782.8284773 0.0206630 637944.9122577 637944.8578525 82.2374183
19952.6405589 0.0148774 675494.5946114 675493.6426004 81.7649992
22387.3110130 0.0113221 707720.4782872 707697.4271752 81.1102174
25118.9399788 0.0191185 749425.6316719 749391.8833974 80.2632189
28183.8378200 0.0212148 798526.1725153 798488.5755374 79.6980241
31622.8492882 0.0114874 855418.9859003 855378.8551073 79.3452374
35481.3448326 0.0257889 918356.5087311 918305.7300255 78.7621021
39810.8123001 0.0124528 985580.2144046 985522.2944256 78.3324222
44668.4408210 0.0197959 1065520.1318201 1065459.7802577 78.0591809
50118.8218320 0.0114218 1144603.5597975 1144530.4427993 78.1807709
56234.1823694 0.0135320 1227201.4673555 1227083.2769128 77.8407642
63095.8439737 0.0249996 1319797.5591030 1319609.8419116 77.8355981
70794.7386130 0.0142430 1409972.3941503 1409596.6575096 77.3709621
79432.9897122 0.0051914 1489360.9664067 1488184.5631659 77.1750249
89125.2011949 0.0102461 1575235.4594410 1572784.0267801 77.0126838
100000.1496297 0.0200155 1706752.6587355 1703885.2306436 77.2882946
112201.9339986 0.0071142 1866505.4101082 1863496.0118870 77.3434949
