7013 -3.4 0 881.199
0.0325500 0.9651107 28.2318188 28.2318188 92.5766546
0.0357000 0.9615383 30.9034571 30.9034571 92.7565594
0.0399000 0.9571009 34.4514811 34.4514811 93.0000156
0.0451500 0.9514994 38.8642062 38.8642062 93.2951967
0.0504000 0.9456631 43.2497472 43.2497472 93.5734130
0.0567000 0.9397113 48.4799807 48.4799807 93.8924374
0.0640500 0.9323936 54.5390772 54.5390772 94.2482779
0.0714000 0.9259849 60.5584126 60.5584126 94.5823812
0.0798000 0.9195800 67.3866854 67.3866854 94.9595110
0.0892500 0.9100349 75.0021185 75.0021185 95.3384230
0.1008000 0.9000666 84.2096442 84.2096442 95.8052399
0.1123500 0.8926162 93.3327975 93.3327975 96.2440631
0.1260000 0.8816998 104.0007978 104.0007978 96.6692238
0.1417500 0.8712205 116.1523982 116.1523982 97.1475636
0.1585500 0.8612473 128.9698782 128.9698782 97.6108915
0.1785000 0.8495044 144.0067276 144.0067276 98.1251958
0.2005500 0.8364865 160.3659984 160.3659984 98.6509000
0.2247000 0.8240557 178.0336876 178.0336876 99.0960307
0.2520000 0.8099156 197.6717620 197.6717620 99.6213251
0.2824500 0.7930591 219.1762314 219.1762314 100.0692841
0.3171000 0.7768640 243.1248254 243.1248254 100.5813039
0.3549000 0.7619130 268.7644279 268.7644279 101.0250521
0.3990000 0.7475252 298.1067612 298.1067612 101.4864078
0.4473000 0.7299066 329.5600024 329.5600024 101.9193188
0.5019000 0.7132774 364.2896986 364.2896986 102.2944667
0.5628000 0.6972316 402.0629140 402.0629140 102.6165830
0.6310500 0.6811004 443.4401240 443.4401240 103.0247069
0.7087500 0.6599537 489.3431089 489.3431089 103.2159341
0.7948500 0.6422709 538.7782254 538.7782254 103.4854857
0.8914500 0.6266501 592.8353148 592.8353148 103.7931518
1.0006500 0.6053189 652.1015591 652.1015591 104.1340025
1.1227651 0.5819635 716.0050469 716.0050469 104.2365152
1.2594751 0.5672274 785.2904499 785.2904499 104.6586432
1.4127226 0.5493177 860.7614819 860.7614819 104.8266259
1.5858151 0.5365898 943.4597453 943.4597453 105.0034226
1.7787526 0.5256547 1033.8719205 1033.8719205 105.1921937
1.9959451 0.5099225 1132.5942790 1132.5942790 105.3741326
2.2393220 0.4880128 1239.6326285 1239.6326285 105.4098941
2.5125215 0.4683492 1354.5878856 1354.5878856 105.5117236
2.8192921 0.4555066 1479.8185011 1479.8185011 105.6676010
3.1631068 0.4432953 1615.3405599 1615.3405599 105.7780675
3.5483644 0.4304052 1762.9888219 1762.9888219 105.9072082
3.9810846 0.4109159 1922.5501886 1922.5501886 106.0496346
4.4672872 0.3926859 2095.4430452 2095.4430452 106.1171079
5.0118948 0.3851932 2282.3156114 2282.3156114 106.2108432
5.6245099 0.3737974 2488.2566395 2488.2566395 106.1844986
6.3098094 0.3609287 2711.5195348 2711.5195348 106.4697573
7.0803644 0.3495019 2951.5450471 2951.5450471 106.4891181
7.9440561 0.3423287 3212.8960350 3212.8960350 106.5796378
8.9125633 0.3323284 3497.5627747 3497.5627747 106.7570201
10.0014481 0.3141786 3805.5520511 3805.5520511 106.7187237
11.2210876 0.3038182 4141.1894260 4141.1894260 106.7030817
12.5894367 0.2926115 4499.8300315 4499.8300315 106.8702830
14.1269504 0.2773727 4888.5880110 4888.5880110 106.7903285
15.8491767 0.2803713 5306.0135068 5306.0135068 106.7979102
17.7840324 0.2614839 5770.6091279 5770.6091279 106.8463624
19.9529062 0.2611008 6271.0907676 6271.0907676 106.9139563
22.3872322 0.2597912 6833.9181714 6833.9181714 106.9249638
25.1199938 0.2480071 7439.9585298 7439.9585298 106.9736260
28.1840786 0.2542650 8100.1814760 8100.1814760 107.0558938
31.6237393 0.2385892 8839.8039266 8839.8039266 107.0771259
35.4826072 0.2365389 9651.1668562 9651.1668562 107.0833184
39.8132470 0.2251531 10536.0416192 10536.0416192 107.1290930
