6002 -4 0 339.407
0.0325500 0.9751944 10.9001582 10.9001582 1.9053106
0.0357000 0.9727702 11.9409091 11.9409091 1.9191192
0.0399000 0.9695100 13.3246385 13.3246385 1.9356300
0.0451500 0.9657795 15.0480519 15.0480519 1.9623283
0.0504000 0.9621327 16.7654980 16.7654980 1.9830445
0.0567000 0.9569602 18.8159509 18.8159509 2.0097977
0.0640500 0.9514168 21.1950733 21.1950733 2.0367971
0.0714000 0.9469067 23.5615679 23.5615679 2.0668762
0.0798000 0.9408833 26.2508844 26.2508844 2.1010823
0.0892500 0.9350898 29.2580106 29.2580106 2.1355814
0.1008000 0.9265991 32.9037065 32.9037065 2.1736438
0.1123500 0.9185126 36.5199892 36.5199892 2.2125714
0.1260000 0.9076415 40.7482650 40.7482650 2.2472708
0.1417500 0.8968791 45.5698152 45.5698152 2.2894680
0.1585500 0.8863893 50.6537142 50.6537142 2.3396119
0.1785000 0.8754966 56.6174059 56.6174059 2.3949629
0.2005500 0.8615341 63.1177199 63.1177199 2.4420080
0.2247000 0.8493888 70.1243112 70.1243112 2.5040267
0.2520000 0.8340447 77.9201610 77.9201610 2.5559138
0.2824500 0.8156764 86.4412692 86.4412692 2.6089459
0.3171000 0.7969355 95.9088106 95.9088106 2.6623638
0.3549000 0.7759944 106.0005268 106.0005268 2.7148819
0.3990000 0.7594356 117.4992914 117.4992914 2.7733865
0.4473000 0.7360333 129.7431769 129.7431769 2.8314510
0.5019000 0.7138000 143.1502091 143.1502091 2.8823026
0.5628000 0.6967285 157.7106170 157.7106170 2.9336375
0.6310500 0.6745292 173.5856661 173.5856661 2.9760520
0.7087500 0.6505617 191.0269978 191.0269978 3.0276149
0.7948500 0.6266588 209.6647290 209.6647290 3.0770288
0.8914500 0.5998378 229.7158443 229.7158443 3.1110713
1.0006500 0.5774811 251.4996222 251.4996222 3.1533345
1.1227651 0.5568718 274.9453331 274.9453331 3.1844589
1.2594751 0.5386301 300.3042262 300.3042262 3.2108204
1.4127226 0.5120786 327.6300406 327.6300406 3.2240748
1.5858151 0.4855519 356.9930092 356.9930092 3.2315722
1.7787526 0.4669748 388.0477139 388.0477139 3.2579098
1.9959451 0.4492529 421.7512891 421.7512891 3.2710540
2.2393220 0.4299373 457.9952427 457.9952427 3.3162913
2.5125215 0.4087101 496.7746272 496.7746272 3.2943901
2.8192921 0.3907935 538.3114620 538.3114620 3.3243395
3.1631068 0.3677181 582.6104547 582.6104547 3.3525689
3.5483644 0.3489379 629.6546402 629.6546402 3.3603019
3.9810846 0.3338074 679.3881410 679.3881410 3.3977198
4.4672872 0.3115361 732.5608303 732.5608303 3.4031769
