6004 -4 0 346.143
0.0325500 0.9749533 11.1196974 11.1196974 1.9348785
0.0357000 0.9723984 12.1809915 12.1809915 1.9510734
0.0399000 0.9691277 13.5919188 13.5919188 1.9678376
0.0451500 0.9649027 15.3489292 15.3489292 1.9890547
0.0504000 0.9621618 17.0993181 17.0993181 2.0150444
0.0567000 0.9581406 19.1925855 19.1925855 2.0413682
0.0640500 0.9519050 21.6213300 21.6213300 2.0692080
0.0714000 0.9468167 24.0359798 24.0359798 2.0990241
0.0798000 0.9402905 26.7790792 26.7790792 2.1280907
0.0892500 0.9340062 29.8426363 29.8426363 2.1650112
0.1008000 0.9252578 33.5577157 33.5577157 2.1977257
0.1123500 0.9165553 37.2373137 37.2373137 2.2364223
0.1260000 0.9076608 41.5440301 41.5440301 2.2792745
0.1417500 0.8992365 46.4658109 46.4658109 2.3334984
0.1585500 0.8890340 51.6624620 51.6624620 2.3779076
0.1785000 0.8770592 57.7574661 57.7574661 2.4330899
0.2005500 0.8619262 64.3897530 64.3897530 2.4859959
0.2247000 0.8490526 71.5382611 71.5382611 2.5475305
0.2520000 0.8326174 79.4776231 79.4776231 2.5941121
0.2824500 0.8137128 88.1513170 88.1513170 2.6343414
0.3171000 0.7973517 97.8051968 97.8051968 2.6961328
0.3549000 0.7814371 108.1163538 108.1163538 2.7525215
0.3990000 0.7616532 119.8798527 119.8798527 2.8093853
0.4473000 0.7384509 132.4234265 132.4234265 2.8625369
0.5019000 0.7198951 146.1739974 146.1739974 2.9250575
0.5628000 0.6985282 161.1193128 161.1193128 2.9655157
0.6310500 0.6752435 177.3337583 177.3337583 3.0111056
0.7087500 0.6544037 195.1892649 195.1892649 3.0692214
0.7948500 0.6299177 214.3147864 214.3147864 3.1005028
0.8914500 0.6047308 234.9501564 234.9501564 3.1368075
1.0006500 0.5825162 257.3970443 257.3970443 3.1551270
1.1227651 0.5617471 281.5784419 281.5784419 3.1848160
1.2594751 0.5377363 307.4948103 307.4948103 3.2368635
1.4127226 0.5172408 335.4397176 335.4397176 3.2784078
1.5858151 0.5028448 365.9870971 365.9870971 3.2883242
1.7787526 0.4789239 398.6628130 398.6628130 3.3221187
1.9959451 0.4568725 433.8704640 433.8704640 3.3411705
2.2393220 0.4325372 471.3637771 471.3637771 3.3385494
2.5125215 0.4148562 511.4759204 511.4759204 3.3438444
2.8192921 0.3959572 554.6357105 554.6357105 3.3591403
3.1631068 0.3696208 599.9735745 599.9735745 3.3919097
3.5483644 0.3556905 648.2424429 648.2424429 3.3918825
3.9810846 0.3420455 700.3426860 700.3426860 3.4402252
4.4672872 0.3279423 756.3340800 756.3340800 3.4472025
5.0118948 0.3086058 815.6091233 815.6091233 3.4450349
5.6245099 0.2869642 878.5328748 878.5328748 3.4403513
6.3098094 0.2743504 945.4056266 945.4056266 3.4519631
7.0803644 0.2699566 1017.7677537 1017.7677537 3.4878503
7.9440561 0.2475279 1094.4980860 1094.4980860 3.4984487
8.9125633 0.2335134 1176.0547226 1176.0547226 3.4615722
10.0014481 0.2333589 1264.3824575 1264.3824575 3.4453839
11.2210876 0.2193106 1358.1521967 1358.1521967 3.4560290
12.5894367 0.2061472 1457.1229078 1457.1229078 3.4619765
14.1269504 0.1957417 1563.6683202 1563.6683202 3.4837998
15.8491767 0.1816369 1675.9942025 1675.9942025 3.4647025
17.7840324 0.1712453 1795.5738848 1795.5738848 3.4827900
19.9529062 0.1602866 1921.7553177 1921.7553177 3.4445618
22.3872322 0.1530506 2051.5362638 2051.5362638 3.4668173
25.1199938 0.1391365 2189.3094301 2189.3094301 3.4851196
28.1840786 0.1310891 2337.5856648 2337.5856648 3.4280513
31.6237393 0.1243141 2491.0740596 2491.0740596 3.4566191
