7009 -3.8 0 885.678
0.0325500 0.9760981 28.5450838 28.5450838 91.1206704
0.0357000 0.9732058 31.2625518 31.2625518 91.1866443
0.0399000 0.9694864 34.8743140 34.8743140 91.2799132
0.0451500 0.9661059 39.3738999 39.3738999 91.3865968
0.0504000 0.9619753 43.8542103 43.8542103 91.4823061
0.0567000 0.9571152 49.2055666 49.2055666 91.5831190
0.0640500 0.9515275 55.4139630 55.4139630 91.7041348
0.0714000 0.9455129 61.5849768 61.5849768 91.8257698
0.0798000 0.9390242 68.5924498 68.5924498 91.9564850
0.0892500 0.9321267 76.4172147 76.4172147 92.0846569
0.1008000 0.9242442 85.9078249 85.9078249 92.2378589
0.1123500 0.9168393 95.3195105 95.3195105 92.3775931
0.1260000 0.9088727 106.3542961 106.3542961 92.5309804
0.1417500 0.8979824 118.9545899 118.9545899 92.6746764
0.1585500 0.8880391 132.2379714 132.2379714 92.8050068
0.1785000 0.8757362 147.8190149 147.8190149 92.9703586
0.2005500 0.8643271 164.8011182 164.8011182 93.1326431
0.2247000 0.8515201 183.1533400 183.1533400 93.2989716
0.2520000 0.8386409 203.5741854 203.5741854 93.4332440
0.2824500 0.8248051 225.9942724 225.9942724 93.5957924
0.3171000 0.8109400 251.0916296 251.0916296 93.7428672
0.3549000 0.7974656 277.9939388 277.9939388 93.8803425
0.3990000 0.7810966 308.8052778 308.8052778 93.9904466
0.4473000 0.7632709 341.8190343 341.8190343 94.0911416
0.5019000 0.7473250 378.3497016 378.3497016 94.2028565
0.5628000 0.7318649 418.2454620 418.2454620 94.2952248
0.6310500 0.7150673 461.9170313 461.9170313 94.3632295
0.7087500 0.6947736 510.4433912 510.4433912 94.3877641
0.7948500 0.6760778 562.7004841 562.7004841 94.4612742
0.8914500 0.6562663 619.6923058 619.6923058 94.5712884
1.0006500 0.6351049 682.1426747 682.1426747 94.6094012
1.1227651 0.6191771 749.9463079 749.9463079 94.6619910
1.2594751 0.6004837 823.8346458 823.8346458 94.7187389
1.4127226 0.5836824 904.2354908 904.2354908 94.7074787
1.5858151 0.5673067 992.5520479 992.5520479 94.7215923
