7000 -3.8 0 879.865
0.0325500 0.9773830 28.3907141 28.3907141 89.0713232
0.0357000 0.9745754 31.0944611 31.0944611 89.1404719
0.0399000 0.9710922 34.6880009 34.6880009 89.2297031
0.0451500 0.9662998 39.1598686 39.1598686 89.3290483
0.0504000 0.9624878 43.6128107 43.6128107 89.4249945
0.0567000 0.9580303 48.9337614 48.9337614 89.5370299
0.0640500 0.9521402 55.1070112 55.1070112 89.6569248
0.0714000 0.9471892 61.2474907 61.2474907 89.7774247
0.0798000 0.9402233 68.2200621 68.2200621 89.9035332
0.0892500 0.9340072 76.0078015 76.0078015 90.0489006
0.1008000 0.9264522 85.4591471 85.4591471 90.2136276
0.1123500 0.9176655 94.8240755 94.8240755 90.3620606
0.1260000 0.9084696 105.7865169 105.7865169 90.5053537
0.1417500 0.8991075 118.3107358 118.3107358 90.6722046
0.1585500 0.8886533 131.5175295 131.5175295 90.8191384
0.1785000 0.8768944 147.0038768 147.0038768 90.9727389
0.2005500 0.8652704 163.9014888 163.9014888 91.1351329
0.2247000 0.8526421 182.1544375 182.1544375 91.2762405
0.2520000 0.8391424 202.4691804 202.4691804 91.4209476
0.2824500 0.8240063 224.7356188 224.7356188 91.5799852
0.3171000 0.8111476 249.6524020 249.6524020 91.7533101
0.3549000 0.7969823 276.3792995 276.3792995 91.8647390
0.3990000 0.7796066 306.9650585 306.9650585 91.9759659
0.4473000 0.7628675 339.7340462 339.7340462 92.0604566
0.5019000 0.7457569 375.9489224 375.9489224 92.1382413
0.5628000 0.7278272 415.3890233 415.3890233 92.2342347
0.6310500 0.7108423 458.5985384 458.5985384 92.2771213
0.7087500 0.6916709 506.5030588 506.5030588 92.3762813
0.7948500 0.6721369 558.1517582 558.1517582 92.4425979
0.8914500 0.6530808 614.4970684 614.4970684 92.5168289
1.0006500 0.6341888 676.2692092 676.2692092 92.5908594
1.1227651 0.6170874 743.4398591 743.4398591 92.6152274
1.2594751 0.5984767 816.5235380 816.5235380 92.6535284
1.4127226 0.5817605 896.0788236 896.0788236 92.6597489
1.5858151 0.5632090 983.3244253 983.3244253 92.6680666
1.7787526 0.5497078 1077.8609189 1077.8609189 92.6711324
1.9959451 0.5316978 1181.0023473 1181.0023473 92.7112962
2.2393220 0.5168466 1293.1206636 1293.1206636 92.7568716
2.5125215 0.5009599 1415.2398790 1415.2398790 92.8049223
2.8192921 0.4864952 1548.3901816 1548.3901816 92.7898728
3.1631068 0.4660624 1692.6896244 1692.6896244 92.7964155
3.5483644 0.4493165 1847.9704877 1847.9704877 92.7703793
3.9810846 0.4370961 2016.5652427 2016.5652427 92.7937168
4.4672872 0.4232481 2200.2420729 2200.2420729 92.8236659
5.0118948 0.4075061 2399.4115882 2399.4115882 92.8258769
5.6245099 0.3937254 2614.7261820 2614.7261820 92.7843750
6.3098094 0.3850327 2848.2089318 2848.2089318 92.7846816
7.0803644 0.3663073 3103.7765138 3103.7765138 92.7762611
7.9440561 0.3551069 3378.6658884 3378.6658884 92.7861901
8.9125633 0.3478966 3679.0571727 3679.0571727 92.8175047
10.0014481 0.3319524 4005.6453826 4005.6453826 92.7444657
11.2210876 0.3288963 4358.9145534 4358.9145534 92.7602914
12.5894367 0.3204785 4750.0763616 4750.0763616 92.7400372
14.1269504 0.3105569 5177.7965455 5177.7965455 92.6817621
15.8491767 0.3015389 5640.8745811 5640.8745811 92.7570416
17.7840324 0.2900783 6146.6231348 6146.6231348 92.7202570
19.9529062 0.2820430 6695.5365935 6695.5365935 92.6700489
22.3872322 0.2713341 7289.3117165 7289.3117165 92.6527535
25.1199938 0.2643286 7939.3194943 7939.3194943 92.7093628
28.1840786 0.2562975 8643.9025865 8643.9025865 92.7111222
31.6237393 0.2541221 9423.6805102 9423.6805102 92.6832274
35.4826072 0.2498724 10282.1730653 10282.1730653 92.6482134
39.8132470 0.2470877 11223.8852275 11223.8852275 92.6001677
44.6694872 0.2382032 12253.0940066 12253.0940066 92.5130208
50.1205675 0.2349511 13386.8598993 13386.8598993 92.5854466
56.2377471 0.2209193 14609.6691885 14609.6691885 92.4629249
63.0967693 0.2157543 15949.4653718 15949.4653718 92.4706269
70.7954662 0.2105267 17405.5212656 17405.5212656 92.3681268
79.4340106 0.2004360 18985.7506551 18985.7506551 92.2392736
89.1259377 0.2047869 20704.6765328 20704.6765328 92.2995031
100.0026275 0.2003662 22627.1308996 22627.1308996 92.2457396
112.2074471 0.1974513 24716.9035778 24716.9035778 92.1298507
125.8964104 0.1861631 27031.9684782 27031.9684782 92.0461920
141.2559945 0.1812073 29487.5488753 29487.5488753 91.9919948
158.4947918 0.1784613 32206.1707980 32206.1707980 91.8505665
177.8326602 0.1734219 35175.0201407 35175.0201407 91.7830544
199.5344894 0.1664523 38404.2567004 38404.2567004 91.6710258
223.8731455 0.1671939 41926.2191032 41926.2191032 91.5060752
251.1895596 0.1677751 45904.6622909 45904.6622909 91.4507271
281.8404883 0.1552319 50257.2901477 50257.2901477 91.2923728
316.2378815 0.1532483 54979.5275677 54979.5275677 91.0926894
354.8252370 0.1424784 60123.9906172 60123.9906172 90.9756899
398.1250863 0.1501432 65736.1072261 65736.1072261 90.7120976
446.6934609 0.1480029 71944.2197965 71944.2197965 90.4493295
501.1903976 0.1375765 78622.1773464 78622.1773464 90.2087477
