1017 0
0 1.28186 0.137275
1 0.0205904 0.187532
2 -3.22292 0.237772
3 -1.71428 0.287988
4 2.66499 0.338173
5 -5.10145 0.388318
6 1.8817 0.438416
7 0.330362 0.488458
8 8.23265 0.538437
9 12.8662 0.588344
10 9.84645 0.638172
11 9.08146 0.687913
12 17.43 0.73756
13 11.899 0.787103
14 16.6644 0.836536
15 24.4806 0.885851
16 13.0068 0.935039
17 22.3786 0.984094
18 12.9099 1.03301
19 5.67763 1.08177
20 16.4125 1.13038
21 24.7323 1.17882
22 4.19622 1.22709
23 20.884 1.27518
24 19.9908 1.32308
25 11.7252 1.37079
26 25.5223 1.41829
27 13.4553 1.46558
28 16.8683 1.51266
29 18.4276 1.55951
30 11.8866 1.60613
31 15.7474 1.65251
32 19.8771 1.69864
33 20.2086 1.74451
34 25.8002 1.79013
35 11.0395 1.83547
36 23.1761 1.88054
37 23.0847 1.92533
38 21.1408 1.96983
39 28.3377 2.01403
40 15.793 2.05792
41 32.3396 2.1015
42 22.6624 2.14477
43 21.5903 2.18771
44 39.35 2.23032
45 23.3611 2.27259
46 33.6983 2.31451
47 17.5846 2.35609
48 26.6235 2.3973
49 31.4754 2.43815
50 24.9266 2.47863
51 19.6376 2.51873
52 31.3685 2.55845
53 27.7412 2.59778
54 25.9164 2.63671
55 27.3708 2.67523
56 28.9523 2.71335
57 31.9966 2.75106
58 29.2963 2.78834
59 34.3427 2.8252
60 33.5326 2.86162
61 23.9299 2.89761
62 34.8971 2.93315
63 45.5902 2.96825
64 27.7258 3.00288
65 32.2604 3.03706
66 35.2425 3.07077
67 47.7469 3.10401
68 38.1226 3.13678
69 35.5662 3.16906
70 37.7146 3.20086
71 39.2858 3.23216
72 51.7504 3.26297
73 34.3834 3.29328
74 44.9517 3.32308
75 36.6775 3.35237
76 35.4488 3.38114
77 28.6726 3.40939
78 42.5376 3.43712
79 54.8999 3.46432
80 39.2858 3.49099
81 42.3768 3.51711
82 51.4209 3.5427
83 44.1874 3.56774
84 50.219 3.59223
85 47.5259 3.61617
86 46.1164 3.63955
87 47.9005 3.66237
88 40.5545 3.68463
89 44.6801 3.70632
90 38.2372 3.72743
91 40.7776 3.74797
92 47.9648 3.76793
93 50.9685 3.78732
94 46.526 3.80611
95 37.8077 3.82432
96 38.7732 3.84194
97 36.8289 3.85897
98 37.4475 3.8754
99 39.4161 3.89123
100 33.7262 3.90646
101 34.6589 3.92109
102 47.2545 3.93512
103 45.35 3.94853
104 44.531 3.96134
105 38.5396 3.97353
106 36.8747 3.98511
107 41.3764 3.99608
108 41.9381 4.00643
109 40.3096 4.01616
110 49.962 4.02526
111 37.3143 4.03375
112 43.4627 4.04161
113 34.951 4.04885
114 43.3772 4.05546
115 39.4169 4.06145
116 40.839 4.06681
117 39.5261 4.07154
118 36.8602 4.07564
119 40.4085 4.07911
120 48.4111 4.08195
121 50.3881 4.08416
122 44.8295 4.08574
123 30.9435 4.08669
124 43.8584 4.087
125 34.0131 4.08669
126 34.6054 4.08574
127 29.515 4.08416
128 38.3441 4.08195
129 44.0687 4.07911
130 45.019 4.07564
131 47.4141 4.07154
132 44.0295 4.06681
133 38.6971 4.06145
