7006 -3.6 0 782.794
0.0325500 0.9883026 25.4675441 25.4675441 31.7759932
0.0357000 0.9861129 27.9009013 27.9009013 31.7594756
0.0399000 0.9832137 31.1370183 31.1370183 31.7377943
0.0451500 0.9796227 35.1688359 35.1688359 31.7112279
0.0504000 0.9760698 39.1859899 39.1859899 31.6852425
0.0567000 0.9718564 43.9874390 43.9874390 31.6548031
0.0640500 0.9670078 49.5630798 49.5630798 31.6202747
0.0714000 0.9622285 55.1110522 55.1110522 31.5867638
0.0798000 0.9568490 61.4182144 61.4182144 31.5496523
0.0892500 0.9509033 68.4719140 68.4719140 31.5093443
0.1008000 0.9437876 77.0340796 77.0340796 31.4620387
0.1123500 0.9368273 85.5326867 85.5326867 31.4167598
0.1260000 0.9287943 95.4964191 95.4964191 31.3656867
0.1417500 0.9197830 106.8880055 106.8880055 31.3098026
0.1585500 0.9104667 118.9186058 118.9186058 31.2535137
0.1785000 0.8997728 133.0487281 133.0487281 31.1907091
0.2005500 0.8884014 148.4758904 148.4758904 31.1259279
0.2247000 0.8764611 165.1520713 165.1520713 31.0599756
0.2520000 0.8635696 183.7381778 183.7381778 30.9910109
0.2824500 0.8498940 204.1522546 204.1522546 30.9202617
0.3171000 0.8351790 226.9970676 226.9970676 30.8466865
0.3549000 0.8200768 251.4777743 251.4777743 30.7736868
0.3990000 0.8035773 279.4929253 279.4929253 30.6966862
0.4473000 0.7867580 309.5465362 309.5465362 30.6209110
0.5019000 0.7691553 342.7846122 342.7846122 30.5443647
0.5628000 0.7510721 379.0073291 379.0073291 30.4684345
0.6310500 0.7324770 418.6222165 418.6222165 30.3930782
0.7087500 0.7131886 462.5698851 462.5698851 30.3176715
0.7948500 0.6938245 509.9661113 509.9661113 30.2446686
0.8914500 0.6742382 561.6699147 561.6699147 30.1735506
1.0006500 0.6543651 618.4317341 618.4317341 30.1042729
1.1227651 0.6345071 680.0073761 680.0073761 30.0380225
1.2594751 0.6146773 746.8199462 746.8199462 29.9750143
1.4127226 0.5949837 819.3430811 819.3430811 29.9156444
1.5858151 0.5753783 898.5958760 898.5958760 29.8599198
1.7787526 0.5561635 984.0062618 984.0062618 29.8087792
1.9959451 0.5371836 1076.9060765 1076.9060765 29.7619382
2.2393220 0.5186261 1177.4294207 1177.4294207 29.7203505
2.5125215 0.5005392 1286.3542401 1286.3542401 29.6842248
2.8192921 0.4829089 1404.3764329 1404.3764329 29.6538773
3.1631068 0.4657711 1531.9798191 1531.9798191 29.6296884
3.5483644 0.4488991 1669.8349092 1669.8349092 29.6119165
3.9810846 0.4321689 1818.9794335 1818.9794335 29.6008416
4.4672872 0.4163910 1980.3739138 1980.3739138 29.5970397
5.0118948 0.4011292 2154.5448253 2154.5448253 29.6008924
5.6245099 0.3865500 2343.3060224 2343.3060224 29.6117182
6.3098094 0.3725270 2546.8056970 2546.8056970 29.6287894
7.0803644 0.3587308 2767.2454569 2767.2454569 29.6523630
7.9440561 0.3450925 3005.0653364 3005.0653364 29.6844926
8.9125633 0.3317016 3261.4142567 3261.4142567 29.7211566
10.0014481 0.3191811 3538.6308660 3538.6308660 29.7631817
11.2210876 0.3069035 3837.2763408 3837.2763408 29.8113181
12.5894367 0.2960326 4160.0141153 4160.0141153 29.8623972
14.1269504 0.2849733 4509.6080392 4509.6080392 29.9118636
15.8491767 0.2742298 4886.4411502 4886.4411502 29.9634333
17.7840324 0.2630426 5293.0699439 5293.0699439 30.0086758
19.9529062 0.2540988 5731.2118557 5731.2118557 30.0515074
22.3872322 0.2467046 6208.1903227 6208.1903227 30.0960030
25.1199938 0.2385038 6727.5224213 6727.5224213 30.1317120
28.1840786 0.2304799 7289.7365787 7289.7365787 30.1574304
31.6237393 0.2224090 7899.2824003 7899.2824003 30.1739110
35.4826072 0.2154797 8559.8372378 8559.8372378 30.1808378
39.8132470 0.2090606 9279.7780328 9279.7780328 30.1919942
44.6694872 0.2022590 10061.2435878 10061.2435878 30.2006788
50.1205675 0.1981974 10915.0169082 10915.0169082 30.2077895
56.2377471 0.1920136 11850.3370796 11850.3370796 30.1930629
63.0967693 0.1896543 12875.3587019 12875.3587019 30.1690860
70.7954662 0.1821716 13997.5338824 13997.5338824 30.1459388
79.4340106 0.1727988 15196.2785546 15196.2785546 30.1183013
89.1259377 0.1652947 16478.5274418 16478.5274418 30.0782727
100.0026275 0.1587183 17855.9521904 17855.9521904 30.0231386
112.2074471 0.1539897 19347.9572545 19347.9572545 29.9792963
125.8964104 0.1497016 20975.1856810 20975.1856810 29.9109790
141.2559945 0.1456219 22742.4337052 22742.4337052 29.8204589
158.4947918 0.1399109 24672.0925204 24672.0925204 29.7112737
177.8326602 0.1382083 26767.7542085 26767.7542085 29.5993557
199.5344894 0.1335336 29044.7711495 29044.7711495 29.5057097
223.8731455 0.1288230 31526.9244943 31526.9244943 29.3946609
251.1895596 0.1202926 34159.0580985 34159.0580985 29.2784934
281.8404883 0.1125866 36993.0218293 36993.0218293 29.1659203
316.2378815 0.1094375 39957.2100534 39957.2100534 29.0595947
354.8252370 0.1054632 43176.3619044 43176.3619044 28.8977240
398.1250863 0.0982003 46495.3314770 46495.3314770 28.7375062
446.6934609 0.0945837 50200.6021512 50200.6021512 28.5403324
501.1903976 0.0863428 53982.6140005 53982.6140005 28.3455886
562.3470481 0.0856271 58105.5945718 58105.5945718 28.1288067
630.9576992 0.0834175 62691.0726583 62691.0726583 27.8924836
707.9626349 0.0762072 67521.0703711 67521.0703711 27.6477293
794.3311114 0.0752943 72524.6635980 72524.6635980 27.3494320
891.2901875 0.0728434 78230.2708707 78230.2708707 27.0517800
1000.0152949 0.0668340 84091.3962666 84091.3962666 26.6304414
1122.0453570 0.0626863 90140.7566421 90140.7566421 26.1769075
1258.9519017 0.0588261 96648.0696597 96648.0696597 25.7054127
1412.6025846 0.0537250 103273.9944321 103273.9944321 25.2666204
1584.9192513 0.0497991 110082.5640004 110082.5640004 24.7934210
1778.3297629 0.0390815 116399.3384076 116399.3384076 24.2762503
1995.3396487 0.0358640 123045.0973451 123045.0973451 23.7414838
2238.7495208 0.0358721 129831.4272147 129831.4272147 23.2283523
2511.9332487 0.0298716 137038.3525667 137038.3525667 22.7788051
2818.4067961 0.0316389 144947.5864959 144947.5864959 22.2445547
3162.3160538 0.0345518 153906.1135605 153906.1135605 21.7028892
3548.2246552 0.0263108 163068.4502893 163068.4502893 21.0918761
3981.0824729 0.0294799 172722.7437187 172722.7437187 20.5899421
4466.8445267 0.0303630 183984.5548379 183984.5548379 20.0731316
5011.9508737 0.0332432 198300.7728773 198300.7728773 19.4694494
5623.4686414 0.0305010 212812.6642427 212812.6642427 19.0082734
6309.6060499 0.0320063 227781.2508825 227781.2508825 18.5893793
7079.5178905 0.0254764 245032.9113131 245032.9113131 18.2371569
7943.3360745 0.0182258 257883.7779830 257883.7779830 17.7723128
8912.5538779 0.0132208 271854.9397582 271854.9397582 17.2402716
10000.0576380 0.0322462 290820.4433817 290820.4433817 16.6749832
11220.2837932 0.0266335 316218.4983970 316218.4983970 16.1854542
12589.2832138 0.0300637 342122.6988003 342122.6988003 15.7913429
14125.4898594 0.0235979 374223.8183718 374223.8183718 15.3266010
15849.0266991 0.0265717 407940.0935800 407940.0935800 15.0214915
17782.8284773 0.0273527 442258.7682222 442258.7682222 14.6394391
19952.6405589 0.0224140 482836.7957654 482836.7957654 14.2108800
22387.3110130 0.0195567 523233.2401290 523233.2401290 13.8704915
25118.9399788 0.0193797 570873.9144983 570873.9144983 13.4853432
28183.8378200 0.0187778 618567.3160098 618567.3160098 13.2400026
31622.8492882 0.0173644 669573.9410634 669573.9410634 12.9669876
35481.3448326 0.0123370 723401.8003620 723401.8003620 12.7404109
39810.8123001 0.0161315 777754.2929472 777754.2929472 12.4925487
44668.4408210 0.0108434 824807.3577199 824807.3577199 12.2814650
50118.8218320 0.0100573 876766.9378144 876766.9378144 12.0167751
56234.1823694 0.0154674 938711.1963809 938711.1963809 11.7878411
63095.8439737 0.0157778 1025919.5324865 1025919.5324865 11.5179038
70794.7386130 0.0212899 1126468.5547734 1126468.5547734 11.1163528
79432.9897122 0.0165633 1246276.1665536 1246276.1665536 10.8340940
89125.2011949 0.0153568 1372504.2514158 1372504.2514158 10.6713601
100000.1496297 0.0142808 1510088.9296710 1510088.9296710 10.4825802
112201.9339986 0.0202491 1686383.0816859 1686383.0816859 10.3257396
125892.6936390 0.0178064 1906716.6253418 1906716.6253418 10.1617755
141253.8311154 0.0241818 2167883.7421251 2167883.7421251 9.9250635
