1010 0
0 -3.16027 0.549444
1 -15.1608 0.5997
2 -6.96263 0.649941
3 -6.60371 0.700157
4 -12.9779 0.750342
5 -8.66502 0.800487
6 -2.28967 0.850585
7 6.16376 0.900627
8 0.17809 0.950605
9 0.486558 1.00051
10 -2.42525 1.05034
11 10.6915 1.10008
12 -0.630983 1.14973
13 -0.104393 1.19927
14 3.1391 1.24871
15 1.95841 1.29802
16 10.8959 1.34721
17 8.71772 1.39626
18 19.5126 1.44518
19 11.8157 1.49394
20 8.2413 1.54255
21 8.86948 1.59099
22 30.0768 1.63926
23 17.997 1.68735
24 20.9258 1.73525
25 13.795 1.78295
26 17.6428 1.83046
27 20.4794 1.87775
28 27.593 1.92483
29 16.7971 1.97168
30 14.2371 2.0183
31 25.4995 2.06467
32 24.3421 2.1108
33 20.7093 2.15668
34 21.0443 2.2023
35 11.3622 2.24764
36 17.5126 2.29271
37 13.7985 2.3375
38 17.9772 2.38199
39 21.8479 2.42619
40 14.9544 2.47009
41 14.9597 2.51367
42 10.0886 2.55694
43 21.1172 2.59988
44 23.3789 2.64249
45 20.8424 2.68476
46 23.8898 2.72668
47 23.3887 2.76825
48 26.7977 2.80947
49 13.6195 2.85032
50 20.5581 2.8908
51 17.244 2.9309
52 13.6576 2.97062
53 12.7224 3.00994
54 20.4686 3.04887
55 24.0767 3.0874
56 21.1644 3.12552
57 24.9923 3.16322
58 24.1081 3.20051
59 34.8531 3.23736
60 31.1427 3.27379
61 31.4337 3.30978
62 21.0609 3.34532
63 26.7141 3.38041
64 33.9514 3.41505
65 26.3062 3.44923
66 33.0767 3.48294
67 39.9157 3.51618
68 26.5649 3.54895
69 18.9951 3.58123
70 31.7041 3.61302
71 31.3688 3.64433
72 27.2853 3.67514
73 30.8424 3.70544
74 31.0119 3.73524
75 31.7496 3.76453
76 25.486 3.7933
77 25.2477 3.82156
78 28.9737 3.84929
79 33.7203 3.87649
80 28.988 3.90315
81 38.4507 3.92928
82 34.0274 3.95487
83 34.2765 3.97991
84 19.858 4.0044
85 35.8469 4.02834
86 21.477 4.05172
87 24.4947 4.07454
88 35.4977 4.09679
89 35.0532 4.11848
90 36.7506 4.1396
91 25.8137 4.16014
92 36.378 4.1801
93 38.4793 4.19948
94 33.5331 4.21828
95 45.4944 4.23649
96 33.1587 4.25411
97 40.4438 4.27113
98 30.0999 4.28756
99 36.4663 4.3034
100 36.2713 4.31863
101 32.7464 4.33326
102 40.8941 4.34728
103 38.046 4.3607
104 33.8954 4.3735
105 45.2886 4.3857
106 42.3352 4.39728
107 43.9123 4.40824
108 28.108 4.41859
109 44.0275 4.42832
110 22.5203 4.43743
111 32.3939 4.44591
