1023 0
0 2.68797 -0.00692184
1 0.185274 0.0433344
2 9.43521 0.0935747
3 -2.10612 0.143791
4 13.6379 0.193976
5 13.1801 0.244121
6 -3.54405 0.294219
7 7.99468 0.344261
8 8.03616 0.394239
9 15.0307 0.444147
10 3.36249 0.493975
11 13.7692 0.543716
12 9.53423 0.593362
13 13.348 0.642906
14 20.7039 0.692339
15 27.7834 0.741654
16 16.2109 0.790842
17 31.4482 0.839897
18 20.2471 0.88881
19 13.7685 0.937573
20 14.546 0.98618
21 25.1862 1.03462
22 21.6792 1.08289
23 22.351 1.13098
24 10.5908 1.17888
25 17.2675 1.22659
26 22.2642 1.27409
27 23.7155 1.32138
28 26.7491 1.36846
29 20.5532 1.41531
30 21.7979 1.46193
31 18.4329 1.50831
32 27.6466 1.55444
33 22.9648 1.60032
34 22.3645 1.64593
35 35.2895 1.69128
36 32.1186 1.73635
37 47.2446 1.78113
38 19.6975 1.82563
39 34.543 1.86983
40 26.5387 1.91372
41 36.1635 1.95731
42 24.7849 2.00057
43 32.0607 2.04351
44 30.2789 2.08612
45 30.7817 2.12839
46 36.69 2.17031
47 31.8877 2.21189
48 29.2298 2.2531
49 35.1104 2.29395
50 32.6766 2.33443
51 41.6985 2.37453
52 31.1193 2.41425
53 32.7986 2.45358
54 41.2313 2.49251
55 47.3083 2.53103
56 41.4546 2.56915
57 36.3314 2.60686
58 46.0816 2.64414
59 37.327 2.681
60 45.9266 2.71742
61 43.6616 2.75341
62 45.684 2.78895
63 38.1113 2.82405
64 37.9756 2.85868
65 36.2287 2.89286
66 41.4623 2.92657
67 38.4071 2.95982
68 34.1772 2.99258
69 41.0021 3.02486
70 37.0006 3.05666
71 41.9334 3.08796
72 49.7391 3.11877
73 49.2502 3.14908
74 33.6416 3.17888
75 40.2974 3.20817
76 46.1288 3.23694
77 44.719 3.26519
78 32.3126 3.29292
79 35.807 3.32012
80 28.3558 3.34679
81 40.114 3.37291
82 27.3988 3.3985
83 32.9132 3.42354
84 27.5982 3.44803
85 35.5218 3.47197
86 35.4399 3.49535
87 29.7853 3.51817
88 40.1099 3.54043
89 33.1663 3.56211
90 34.0916 3.58323
91 37.3523 3.60377
92 27.9395 3.62373
93 35.1401 3.64311
94 37.0894 3.66191
95 33.2305 3.68012
96 27.3937 3.69774
97 42.21 3.71477
98 38.9697 3.7312
99 35.3886 3.74703
100 33.3398 3.76226
101 37.0347 3.77689
102 39.4293 3.79092
103 35.9621 3.80433
104 32.2425 3.81714
105 40.6804 3.82933
106 32.1364 3.84091
107 32.9606 3.85188
108 29.6021 3.86222
109 22.1483 3.87195
110 36.6763 3.88106
111 30.6982 3.88955
112 29.6397 3.89741
113 37.9976 3.90465
114 43.1909 3.91126
115 39.743 3.91725
116 36.0037 3.92261
117 35.4225 3.92734
118 35.2947 3.93144
119 36.901 3.93491
120 38.2652 3.93775
121 34.9276 3.93996
122 34.539 3.94154
123 35.3794 3.94249
124 22.097 3.9428
125 40.6047 3.94249
126 38.0441 3.94154
127 28.0121 3.93996
128 34.9121 3.93775
129 43.9606 3.93491
130 34.9496 3.93144
131 38.623 3.92733
132 34.9986 3.9226
133 25.5034 3.91725
134 29.3259 3.91126
135 21.3619 3.90465
136 37.3381 3.89741
137 38.2436 3.88954
